1173,49429,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,5,6,6,7,7,9,10,14,14,15,1,26653205,16
1173,51174,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,7,8,11,13,13,13,13,14,5,7940074,19
1173,52978,dscw80,1,0,0,0,3,16,30,38,50,67,85,96,108,122,130,143,150,156,163,171,173,212,229,239,244,246,252,1,299127959,253
1181,49634,dscw80,1,0,0,4,8,9,11,11,11,11,11,11,11,12,13,14,14,14,15,15,15,15,16,16,16,16,16,0,9256054,16
1173,46626,dscw80,1,0,0,0,0,4,10,27,46,71,102,125,142,181,216,244,258,275,293,313,320,391,414,432,434,436,436,1,604172919,437
1173,47698,dscw80,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,5,6,10,14,17,18,27,34,34,38,39,40,0,130073678,40
1173,49257,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3190296,1
1173,47555,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,7,10,11,13,26,32,35,38,38,44,0,85984729,44
1173,52590,dscw80,0,0,0,0,7,47,98,178,250,324,424,493,576,641,716,778,828,872,913,950,986,1178,1261,1336,1367,1391,1412,14,3732973436,1426
1181,44912,dscw80,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,976199,1
1173,44912,dscw80,1,0,0,0,0,4,10,24,31,37,45,51,54,56,57,62,63,65,67,68,69,79,82,85,88,91,93,1,105319925,94
1173,49634,dscw80,1,0,0,0,0,0,0,0,0,1,1,2,2,4,4,5,5,7,7,8,8,9,10,11,11,11,11,0,22562247,11
1181,24622,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2496,1
1181,53419,dscw80,1,4,24,60,155,336,479,627,727,814,863,921,962,988,1015,1034,1047,1062,1071,1086,1092,1123,1139,1156,1159,1163,1166,3,1990303574,1169
1173,45169,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,8,11,12,43,51,62,66,66,66,0,218796313,66
1181,46563,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,9486401,1
1181,50566,dscw80,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,257666,1
1181,51906,dscw80,1,0,0,0,0,0,0,0,1,2,2,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,0,1882059,6
1173,43663,dscw80,0,0,0,0,0,0,3,7,12,23,32,38,43,50,54,57,58,59,62,64,68,86,97,101,104,105,107,0,243190909,107
1173,46626,dscw80,1,0,0,0,1,2,9,32,69,99,124,149,167,186,211,231,256,276,295,305,314,375,392,409,409,414,415,0,609647426,415
1181,47698,dscw80,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,259547,2
1173,47632,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,257785,1
1181,37241,dscw80,0,0,8,11,14,14,14,14,15,15,20,23,28,34,45,52,53,56,60,63,66,90,102,107,111,113,113,0,257026851,113
1173,52262,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,5553824,1
1181,41408,dscw80,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,0,2836426,3
1173,49054,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,128401,1
1181,52262,dscw80,0,0,0,0,0,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,5258357,3
1173,49110,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17486,1
1173,50463,dscw80,1,0,0,0,0,0,1,10,17,24,28,29,30,33,34,35,38,39,40,40,42,45,49,51,54,55,57,1,48169319,58
1173,47733,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,5562,1
1173,49429,dscw80,1,0,0,0,0,0,0,0,0,3,5,5,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,0,15531607,9
1173,48590,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,7,7,7,7,0,18117141,7
1181,41097,dscw80,0,0,0,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0,8624732,4
1173,44738,dscw80,1,0,0,0,0,0,3,4,5,6,9,11,12,14,16,18,19,20,22,23,23,28,28,29,29,29,29,0,41055865,29
1173,50298,dscw80,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,4,6,6,7,7,8,0,9040182,8
1173,52590,dscw80,0,0,0,0,19,96,195,292,426,562,694,823,918,1032,1118,1182,1251,1306,1363,1406,1446,1696,1803,1919,1989,2011,2042,21,5227755783,2063
1181,48590,dscw80,0,0,4,6,7,9,10,13,13,13,16,18,23,25,28,29,31,32,32,32,32,39,42,46,48,48,54,13,128664631,67
1173,51174,dscw80,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,6,7,7,7,8,9,16,16,17,18,18,19,1,31194005,20
1181,42617,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,257982,1
1181,52590,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,5,5,5,6,7,8,11,11,12,13,0,27820595,13
1173,46548,dscw80,0,0,0,0,0,0,0,1,1,4,4,4,6,8,9,13,14,14,17,17,20,25,30,31,33,34,35,1,95403750,36
1181,51174,dscw80,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,4,5,6,6,11,12,14,14,14,15,0,15851549,15
1181,51472,dscw80,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,37751,2
1173,41409,dscw80,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,6,7,8,8,8,9,13,13,14,14,15,15,0,67905541,15
1173,44737,dscw80,1,0,0,0,0,0,0,4,6,8,10,10,11,11,13,14,14,14,15,15,15,15,16,17,17,18,19,0,49608466,19
1181,53188,dscw80,1,0,2,10,16,22,22,27,28,29,29,29,31,31,32,33,34,34,34,34,34,34,35,35,36,36,36,0,66926279,36
1181,41409,dscw80,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,0,6327846,4
1173,43663,dscw80,1,0,0,0,0,0,1,1,1,2,3,3,4,4,4,4,5,6,8,8,9,10,10,10,10,10,10,0,8222413,10
1173,44035,dscw80,0,0,0,0,2,6,19,53,83,127,162,206,243,272,308,345,372,408,433,459,480,581,650,696,726,735,748,6,1955339903,754
1173,49440,dscw80,0,0,0,0,0,0,0,0,0,2,4,5,10,12,13,14,15,18,21,22,23,28,33,37,42,42,45,1,133480995,46
1181,38974,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,3,0,1498699,3
1181,37241,dscw80,1,2,4,4,4,4,6,6,6,8,12,20,28,35,37,39,40,41,44,48,50,59,60,61,61,62,62,0,166373470,62
1181,44035,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,2209756,2
1181,49440,dscw80,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,0,828845,5
1173,44636,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,259379,1
1181,39888,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,259725,1
1181,44636,dscw80,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,4383535,3
1173,49257,dscw80,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4119543,3
1181,44912,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,3,3,3,0,136088,3
1181,45169,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,4,4,5,5,6,6,6,6,0,22190603,6
1181,49257,dscw80,0,0,0,0,1,2,2,3,7,10,10,12,15,18,18,19,22,22,22,22,23,25,27,30,30,30,30,2,52729203,32
1173,44912,dscw80,0,0,0,0,1,5,18,36,61,96,125,162,185,210,235,262,290,307,329,353,372,487,549,610,633,643,655,6,1802861410,661
1173,45169,dscw80,0,0,0,0,0,0,0,0,0,3,4,6,8,8,9,10,12,15,17,20,20,29,32,38,38,38,39,0,101964019,39
1173,52978,dscw80,0,0,0,0,0,11,27,75,117,178,246,336,428,522,636,725,809,892,985,1054,1116,1619,1840,2077,2212,2271,2371,45,4934112353,2416
1173,52590,dscw80,1,0,0,1,11,31,65,88,119,138,155,178,188,201,209,220,231,239,245,249,252,279,296,299,301,302,305,2,392650035,307
1181,48590,dscw80,1,0,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,0,2957498,5
1181,52978,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,9,12,20,21,23,23,1,31074172,24
1173,51174,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0,2108528,2
1181,52590,dscw80,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3391,1
1173,46548,dscw80,1,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,9268931,2
1181,51174,dscw80,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3013,1
1181,53419,dscw80,0,1,15,36,87,229,451,615,772,895,1001,1089,1163,1231,1282,1321,1351,1382,1401,1437,1455,1604,1667,1733,1765,1773,1790,9,4898534561,1799
1173,41409,dscw80,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,263691,3
1173,46091,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,6,8,10,13,13,14,14,0,59461327,14
1173,51906,dscw80,0,0,0,0,0,0,0,0,1,2,5,10,14,15,16,19,23,24,25,26,28,44,55,71,79,81,85,1,180813187,86
1181,41409,dscw80,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,33639,1
1181,45983,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,9,9,10,10,10,10,0,13686108,10
1181,51906,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,0,3314654,2
1173,44035,dscw80,1,0,0,1,5,10,32,57,77,98,109,125,140,147,152,158,163,169,174,175,178,199,204,209,209,210,210,0,336471693,210
1173,49440,dscw80,1,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,6,6,8,10,10,10,10,10,0,7392026,10
1181,49158,dscw80,0,0,2,3,3,7,7,8,9,9,12,12,15,15,17,18,19,19,19,20,21,28,31,37,43,43,43,1,68090746,44
1181,49440,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,3,0,139659,3
1173,42863,dscw80,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,8,9,9,10,10,10,20,22,29,32,33,39,1,91811942,40
1181,49257,dscw80,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,0,646466,3
1173,44912,dscw80,1,0,0,0,2,12,19,28,40,46,49,56,63,68,70,70,74,80,82,83,84,93,100,102,104,104,104,1,151819010,105
1173,45169,dscw80,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,3,5,5,7,7,7,7,0,12910376,7
1173,52978,dscw80,1,0,0,0,1,10,17,29,42,55,65,79,98,112,126,131,141,144,153,163,171,204,219,231,238,244,256,4,363497653,260
1181,52978,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,124685,1
1173,49634,dscw80,0,0,0,0,0,0,0,0,0,2,3,5,12,17,27,33,37,45,52,56,60,79,86,89,91,91,91,0,290953181,91
1181,41187,dscw80,0,0,0,0,2,5,6,8,8,8,9,11,12,13,14,16,16,16,17,18,18,21,24,26,26,26,27,0,34953321,27
1181,49634,dscw80,0,0,0,0,0,0,3,6,6,7,8,8,9,10,10,11,11,12,12,12,13,13,13,17,17,18,18,0,59383341,18
1181,38580,dscw80,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,4,5,5,5,6,6,6,6,6,1,11761550,7
1181,53419,dscw80,1,8,15,31,79,164,243,299,350,377,402,423,444,458,471,485,491,500,507,513,516,545,552,557,560,560,561,0,955449556,561
1173,46626,dscw80,0,0,0,0,0,0,3,9,29,83,138,203,257,318,386,449,514,594,658,724,770,1135,1292,1411,1455,1474,1500,9,4311995005,1509
1181,46626,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,4,4,4,5,7,0,7005815,7
1173,43302,dscw80,0,0,0,0,0,0,1,1,2,3,4,4,5,5,7,7,7,7,7,7,8,13,15,15,15,15,15,0,42480017,15
1173,46091,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,128173,1
1173,51906,dscw80,1,0,0,0,0,0,1,3,4,6,7,7,9,9,12,12,13,13,13,13,14,23,23,24,24,24,24,0,19275140,24
1181,45983,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,257841,1
1181,51906,dscw80,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,257848,1
1173,49110,dscw80,0,0,0,0,0,0,0,0,0,1,4,5,9,12,14,18,18,20,23,25,27,32,36,40,41,41,43,0,107073753,43
1173,50463,dscw80,0,0,0,0,0,1,6,17,30,58,85,113,134,159,193,219,247,276,295,328,348,488,557,625,652,661,686,3,1409878409,689
1181,49158,dscw80,1,0,0,0,2,2,2,2,2,3,4,5,6,6,6,6,6,8,8,9,9,11,11,11,11,12,12,0,22733102,12
1173,47733,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,6,9,12,13,13,13,0,28214450,13
1173,49579,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1241450,2
1181,50463,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,0,8669969,3
1173,49429,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,10,10,14,16,18,27,32,37,39,40,41,2,111417761,43
1181,44080,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4106360,1
1173,44738,dscw80,0,0,0,0,0,0,0,4,11,17,21,27,37,45,58,62,76,86,99,108,115,172,189,207,220,223,227,0,532867854,227
1181,37598,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,843650,1
1173,42863,dscw80,1,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,5,6,6,6,8,8,11,11,11,11,1,1364936,12
1181,44738,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,3431504,2
1173,51472,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3134645,1
1181,51472,dscw80,0,0,0,0,0,1,1,2,2,2,2,2,4,5,5,5,5,5,5,5,5,9,11,12,12,12,12,0,29604478,12
1173,49634,dscw80,1,0,0,0,0,0,0,1,1,2,2,3,4,5,8,12,19,21,22,24,27,35,36,38,39,39,40,0,31523680,40
1181,41187,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,0,4109,2
1173,44737,dscw80,0,0,0,0,0,0,0,0,1,8,13,23,31,35,37,42,51,56,63,66,69,104,122,135,141,144,145,0,335354513,145
1181,49634,dscw80,1,0,0,0,0,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,10904590,5
1181,53188,dscw80,0,0,1,15,33,51,71,83,91,97,100,105,109,110,114,116,120,121,122,124,126,134,142,150,151,153,153,0,476674881,153
1181,41984,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,258028,1
1181,49634,dscw80,0,0,0,0,0,0,0,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,5,6,7,7,7,1,8011265,8
1181,51174,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4,4,4,4,0,1401379,4
1173,41409,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,8,11,11,11,13,19,22,26,26,27,27,0,81093962,27
1173,49257,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8853317,1
1173,46548,dscw80,0,0,0,0,0,0,0,2,4,7,9,12,12,13,13,16,16,18,18,20,21,30,32,38,40,41,44,2,143579118,46
1173,49440,dscw80,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,4,6,6,9,10,32,39,48,52,53,53,0,171987721,53
1181,38580,dscw80,0,0,0,0,0,0,1,2,3,3,3,4,5,6,6,7,7,7,7,7,7,11,11,11,11,11,11,0,29825627,11
1181,44738,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2553525,1
1173,44035,dscw80,1,0,0,0,14,34,73,114,163,202,232,267,296,321,342,364,382,405,422,430,440,489,510,517,525,527,530,1,998184156,531
1181,52590,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,0,268365,4
1173,44912,dscw80,0,0,0,0,0,3,11,28,48,69,96,117,140,164,184,196,213,226,240,249,256,318,349,382,403,415,421,8,1157533935,429
1181,49634,dscw80,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,128608,1
1173,41409,dscw80,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,323452,2
1173,51281,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,128328,1
1181,37598,dscw80,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,45658,2
1181,40557,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,6,7,9,9,9,9,0,40696800,9
1173,44738,dscw80,0,0,0,0,0,0,0,0,1,4,6,9,16,24,33,47,58,69,76,85,88,130,140,153,160,161,161,1,488627412,162
1173,46548,dscw80,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,0,1285444,3
1173,49440,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,267266,2
1173,52590,dscw80,0,0,0,0,31,135,273,396,536,669,784,905,1007,1096,1179,1262,1326,1375,1429,1466,1503,1771,1899,2028,2084,2121,2159,50,5287523737,2209
1173,44912,dscw80,1,0,0,0,3,5,11,16,20,23,28,33,38,40,42,45,45,49,51,52,53,61,61,62,64,65,65,0,66990552,65
1173,49634,dscw80,0,0,0,0,0,0,0,0,1,3,3,5,6,8,15,23,25,29,32,34,37,56,56,62,64,64,64,0,170622053,64
1173,51174,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,8,10,15,16,18,27,37,40,42,44,44,1,102770807,45
1181,42619,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,0,13037811,5
1181,52978,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,6,6,9,9,9,10,0,13031698,10
1173,38580,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,3,3,4,4,4,4,0,16155366,4
1173,44738,dscw80,1,0,0,0,0,0,1,1,3,3,3,4,6,7,12,13,13,13,13,15,16,24,25,25,25,25,25,0,18037583,25
1173,39272,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,25,36,36,36,37,0,121752685,37
1173,52590,dscw80,1,0,0,1,19,59,91,127,164,202,225,243,258,276,294,305,313,324,335,341,349,373,385,402,407,411,419,4,525936014,423
1173,49634,dscw80,1,0,0,0,0,0,0,0,0,0,0,1,2,5,7,7,8,10,14,14,14,16,19,19,20,20,20,0,35993791,20
1173,51174,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,4,4,4,6,8,8,8,9,9,0,1037758,9
1181,24201,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,89806,3
1173,46091,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,6,6,8,8,8,0,56739677,8
1181,48590,dscw80,0,0,5,15,19,28,36,43,46,56,57,67,72,75,80,82,85,89,90,94,95,104,113,120,120,121,122,0,255111422,122
1173,39272,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,7,8,8,8,8,0,14423785,8
1181,35540,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,3879413,1
1173,52978,dscw80,0,0,0,0,0,6,28,74,115,169,212,292,386,478,597,705,792,872,956,1036,1091,1513,1747,1916,2007,2069,2146,31,4438627561,2177
1181,48590,dscw80,1,0,6,7,7,8,10,13,13,14,14,14,14,16,16,16,16,17,17,17,17,17,17,17,17,17,17,0,26447913,17
1173,49429,dscw80,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,8,8,9,9,10,10,10,13,15,15,15,16,1,31260058,17
1173,47733,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,11,11,12,16,16,18,18,18,18,0,156269205,18
1181,35540,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,257960,1
1181,47632,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,516490,2
1173,44737,dscw80,0,0,0,0,0,0,3,9,13,17,22,26,35,45,52,66,73,89,95,98,109,159,180,193,204,208,209,1,477441029,210
1173,52978,dscw80,1,0,0,0,0,11,16,28,37,56,72,87,103,124,141,152,155,157,164,170,173,203,218,229,235,237,240,1,312949653,241
1173,50535,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,1752126,4
1181,37241,dscw80,0,0,3,7,11,13,14,14,14,14,19,23,26,35,44,52,55,63,66,70,75,100,103,111,114,117,118,0,265397195,118
1181,46626,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,386609,1
1181,52262,dscw80,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,5,5,5,5,0,26763300,5
1173,47632,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,5,5,5,5,5,5,0,27466149,5
1181,42863,dscw80,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8336,1
1181,43302,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2638,1
1173,47733,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,6737234,2
1173,44737,dscw80,1,0,0,0,0,2,3,5,7,10,11,13,15,15,16,18,18,20,20,20,21,25,27,27,27,28,28,0,74882169,28
1173,50298,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,0,256194,2
1181,45169,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,10,10,11,12,16,18,22,22,22,23,0,36478689,23
1181,37241,dscw80,1,2,3,3,3,3,3,4,5,8,13,16,17,19,20,23,24,26,27,27,29,33,35,35,35,36,36,0,49117723,36
1181,49158,dscw80,0,2,7,11,16,29,33,43,47,51,59,61,64,72,74,81,87,97,98,104,108,126,140,157,163,165,173,3,264571345,176
1173,43663,dscw80,0,0,0,0,0,0,0,2,3,6,7,7,10,10,10,12,13,14,15,16,18,22,24,27,27,27,27,0,125414605,27
1173,47632,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,128767,1
1181,51472,dscw80,0,0,0,0,0,0,1,3,3,3,3,3,4,4,4,4,4,4,5,6,7,7,7,8,8,9,9,0,21738496,9
1173,49110,dscw80,0,0,0,0,0,0,0,0,1,2,3,6,8,11,13,15,17,21,22,25,27,39,43,53,54,54,55,1,198604329,56
1181,50463,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,5023705,2
1181,51906,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,324570,2
1181,45169,dscw80,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,0,520501,4
1173,46626,dscw80,0,0,0,0,0,0,1,9,31,61,98,135,162,205,241,279,307,341,378,413,445,623,685,741,756,766,774,3,2096952005,777
1181,41408,dscw80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,0,3559074,4
1181,44080,dscw80,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,0,777226,3
1181,49158,dscw80,1,7,10,14,16,18,23,25,27,28,30,30,30,30,33,34,34,36,37,39,39,47,49,51,51,51,53,0,60251024,53
1173,42863,dscw80,0,0,0,0,0,0,0,0,0,0,0,2,4,6,8,11,12,14,14,15,16,23,25,28,30,31,33,1,82335063,34
1173,43302,dscw80,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,3,3,4,4,4,8,12,12,12,12,12,0,29342402,12
